center,left,right,steering,throttle,brake,speed
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_11_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_11_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_11_610.jpg,0,1,0,30.19017
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_11_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_11_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_11_685.jpg,0,1,0,30.1894
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_11_754.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_11_754.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_11_754.jpg,0,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_11_823.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_11_823.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_11_823.jpg,0,1,0,30.19048
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_11_912.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_11_912.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_11_912.jpg,0,1,0,30.18967
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_001.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_001.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_001.jpg,0,1,0,30.19007
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_068.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_068.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_068.jpg,0,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_137.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_137.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_137.jpg,0,1,0,30.19057
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_224.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_224.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_224.jpg,0,1,0,30.19026
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_313.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_313.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_313.jpg,0,1,0,30.19032
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_382.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_382.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_382.jpg,0,1,0,30.19021
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_453.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_453.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_453.jpg,0,1,0,30.19032
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_535.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_535.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_535.jpg,-0.15,1,0,30.18418
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_623.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_623.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_623.jpg,-0.35,1,0,30.16371
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_692.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_692.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_692.jpg,-0.5500001,1,0,30.13939
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_761.jpg,-0.7213983,1,0,30.11711
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_835.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_835.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_835.jpg,-0.4982372,1,0,30.1813
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_908.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_908.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_908.jpg,-0.2802243,1,0,30.19619
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_12_975.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_12_975.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_12_975.jpg,-0.07772756,1,0,30.19039
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_047.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_047.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_047.jpg,0,1,0,30.18765
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_117.jpg,0,1,0,30.19003
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_187.jpg,0,1,0,30.19026
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_261.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_333.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_333.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_333.jpg,0,1,0,30.19051
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_409.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_409.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_409.jpg,0,1,0,30.19033
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_486.jpg,0,1,0,30.19032
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_572.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_572.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_572.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_659.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_659.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_659.jpg,0,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_739.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_739.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_739.jpg,0,1,0,30.18946
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_820.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_820.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_820.jpg,0,1,0,30.19106
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_897.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_897.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_897.jpg,0,1,0,30.18957
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_13_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_13_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_13_977.jpg,0,1,0,30.18826
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_050.jpg,0,1,0,30.19053
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_123.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_123.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_123.jpg,0,1,0,30.19035
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_194.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_194.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_194.jpg,0,1,0,30.19027
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_271.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_271.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_271.jpg,0,1,0,30.1903
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_352.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_352.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_352.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_432.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_432.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_432.jpg,0,1,0,30.19126
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_517.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_517.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_517.jpg,0,1,0,30.19067
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_601.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_601.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_601.jpg,0,1,0,30.18989
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_684.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_684.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_684.jpg,0,1,0,30.19083
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_762.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_762.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_762.jpg,0,1,0,30.19121
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_849.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_849.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_849.jpg,0,1,0,30.19002
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_14_929.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_14_929.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_14_929.jpg,0,1,0,30.19025
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_007.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_007.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_007.jpg,-0.2,1,0,30.1798
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_084.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_084.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_084.jpg,-0.35,1,0,30.16383
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_161.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_161.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_161.jpg,-0.5500001,1,0,30.1392
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_242.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_242.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_242.jpg,-0.4504445,1,0,30.1789
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_320.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_320.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_320.jpg,-0.2169156,1,0,30.19575
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_409.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_409.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_409.jpg,0,1,0,30.18538
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_507.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_507.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_507.jpg,0,1,0,30.1898
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_594.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_594.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_594.jpg,0,1,0,30.19027
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_678.jpg,0,1,0,30.1903
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_765.jpg,0,1,0,30.18979
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_849.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_849.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_849.jpg,0,1,0,30.19028
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_929.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_929.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_929.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_15_998.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_15_998.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_15_998.jpg,0,1,0,30.19006
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_068.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_068.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_068.jpg,0,1,0,30.19033
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_145.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_145.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_145.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_222.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_222.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_222.jpg,0,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_303.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_303.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_303.jpg,0,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_389.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_389.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_389.jpg,-0.25,1,0,30.17466
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_471.jpg,-0.45,1,0,30.15145
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_561.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_561.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_561.jpg,-0.2318638,1,0,30.18941
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_646.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_646.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_646.jpg,0,1,0,30.18664
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_731.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_731.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_731.jpg,0,1,0,30.18972
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_827.jpg,0,1,0,30.19028
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_16_911.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_16_911.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_16_911.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_001.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_001.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_001.jpg,0,1,0,30.19029
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_091.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_091.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_091.jpg,0,1,0,30.19032
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_177.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_177.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_177.jpg,0,1,0,30.19032
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_262.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_262.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_262.jpg,0,1,0,30.19049
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_350.jpg,0,1,0,30.1903
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_432.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_432.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_432.jpg,0,1,0,30.1904
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_511.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_511.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_511.jpg,0,1,0,30.1903
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_587.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_587.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_587.jpg,-0.15,1,0,30.1842
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_664.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_664.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_664.jpg,-0.2332549,1,0,30.17744
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_737.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_737.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_737.jpg,-0.01262355,1,0,30.19031
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_813.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_813.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_813.jpg,0,1,0,30.18995
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_886.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_886.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_886.jpg,0,1,0,30.19023
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_17_961.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_17_961.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_17_961.jpg,0,1,0,30.19027
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_18_041.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_18_041.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_18_041.jpg,0,1,0,30.1904
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_17_41_18_120.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_17_41_18_120.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_17_41_18_120.jpg,0,1,0,30.19032
